id:ID,:LABEL,comments,body,createdAt,creator,score,sensitive,upvotes,username,post,pcNum,workload1_probability,workload1_label,oracle_label,oracle_confidence_probability,answer
708c7ccec18446f9977eb7272f426c23,Post,29,"700,000 ballots were not allowed to be viewed in Philadelphia and Pittsburgh which means, based on our great Constitution, we win the State of Pennsylvania!",20201114032014.0,eeeb8dd25b7142b1bc69cbdbe1d8bb62,0.0,False,576.0,ThomasFox,708c7ccec18446f9977eb7272f426c23,4.0,0.054851107,workload1_not,yes,0.7,"yes, 0.7"
c45c943e5d1841959c68f61cebe98700,Post,65,"THIS IS YUGE:  Biden is losing with Hispanics to Trump in FL according to Q-poll.  Just so you know, Q-poll is one of the most-biased, left leaning pollsters in the planet. For THEM to have Trump winning Hispanics in FL is MASSIVE.",20200904173650.0,23b4d63be875bf14578e5df5133444c8,0.0,False,490.0,mitchellvii,c45c943e5d1841959c68f61cebe98700,10.0,0.0519499,workload1_not,yes,0.7,"yes, 0.7"
abb1401de75540e8834a63bac3042a26,Post,100,The people must know the truth!  Follow @TrumpTrainUS and echo if you agree!,20201227072624.0,941e60e16d5c49b2b9de3754c90af55b,0.0,False,1200.0,TrumpTrainUS,abb1401de75540e8834a63bac3042a26,5.0,0.05005044,workload1_not,yes,0.7,"yes, 0.7"
237563ffd4ba4080ba6d0cf8e55274a2,Post,234,Finally Team Trump gaining access to observe vote counting in Philadelphia.,20201106202759.0,b1ad1b19a70d43ffa9c21a1b650022a5,0.0,False,988.0,TommyRobinson,237563ffd4ba4080ba6d0cf8e55274a2,29.0,0.046794746,workload1_not,yes,0.7,"yes, 0.7"
7e284740722d42c4a37cee2b7556d187,Post,73,#RazrExpress 8 Trump 2020 @Luluhru @pjbowles4 @Jennifer811 @Razorsmack1 @TFLgal @Nanleeca @JustDivine12 @myjourneymyself @RickHough5 @Starkrob21 @Serremmy @PhoenixRising @MAGA65 @mortalcombat @Gailsline @ShiningStar @blocked  @MetalGal @fabricator @Bolino @Harleyluv  @Bird2963,20190603123740.0,e24e35ffc3b849c99b2b9175af993160,0.0,False,347.0,Razorsmack1,7e284740722d42c4a37cee2b7556d187,10.0,0.04661057,workload1_not,yes,0.7,"yes, 0.7"
5a6aaae79b0947b9bdd13c0260cb28c3,Post,22,"The attack on our Republic right now is palpable. You can literally FEEL the BAD ENERGY that is connected to this election fraud. Those of us who are more spiritually in tune, especially can. It's PURE EVIL. Pray like you NEVER have before, the fate of our Nation is at stake! ",20201203022438.0,6771a6288d81471f9ac1c9191101f69f,0.0,False,521.0,QStorm1111,5a6aaae79b0947b9bdd13c0260cb28c3,4.0,0.045127116,workload1_not,yes,0.7,"yes, 0.7"
205e3831870b4a8ca233e5964f10e01b,Post,433,Should President Trump's nominee to replace Supreme Court Justice Ruth Bader Ginsburg receive a Senate vote before the election? Vote now:,20200919123958.0,104dab0cc08c474cbcf7fa6e2aa27b77,0.0,False,1100.0,MikeHuckabee,205e3831870b4a8ca233e5964f10e01b,40.0,0.039821863,workload1_not,yes,0.7,"yes, 0.7"
12fbcff20d4548a2abdb2ebca7de8bc4,Post,7,We're with you Mr.President !,20201116014537.0,dbb4755487df48419e5fa6873072562b,0.0,False,37.0,EagleEye2,12fbcff20d4548a2abdb2ebca7de8bc4,4.0,0.039702583,workload1_not,yes,0.7,"yes, 0.7"
9ed6d5e5c8c34805b7435a5e51bf89cd,Post,16,This video was posted by President Trump just over 20 minutes ago...  THIS WILL BE A CIRCUS!,20200811210629.0,e55d50496fad42018fbbd46194bada0e,0.0,False,150.0,ThePatriotsWin,9ed6d5e5c8c34805b7435a5e51bf89cd,4.0,0.03761485,workload1_not,yes,0.7,"yes, 0.7"
2b4f671c988c4923bb5f7e062ee23279,Post,87,"#SteveBannon: If the #GOP Establishment in #battlegroundstates do not stand up now, it's over  They will all be gone, primaried  Now is the time to stand up behind President #Trump, the legitimate President of the United States who should be re-inaugurated on January 20, 2021  #WarRoomPandemic @WarRoom2020 #transparency2020",20201127234504.0,d88d1a828aad457c84e0af7815f73e12,0.0,False,1200.0,WarRoomPandemic,2b4f671c988c4923bb5f7e062ee23279,6.0,0.03471727,workload1_not,yes,0.7,"yes, 0.7"
731ece4c4e2e4bf0a49c7a24c2abb425,Post,41, Echo if you love seeing our President take charge against ANTIFA,20200720125729.0,cd77ba3f76ad433aae70e3c7af2ab71f,0.0,False,258.0,AlwaysAmericanMade,731ece4c4e2e4bf0a49c7a24c2abb425,6.0,0.03316632,workload1_not,yes,0.7,"yes, 0.7"
7cccbf6213a04cc9819899534b3f166c,Post,23,REPUBLICAN PARTY WARNING: SOME 60 MILLION PEOPLE WILL BE LEAVING THE REPUBLICAN PARTY FOR THE NEW GREAT AMERICAN *M*A*G*A* PARTY !! TRUMP 2024 !! IF THEY STEAL THIS FROM HIM !,20201106204550.0,151e8850c6234c1389686bc605229ece,0.0,False,105.0,Mikewin,7cccbf6213a04cc9819899534b3f166c,7.0,0.033025302,workload1_not,yes,0.7,"yes, 0.70"
78c0dbfceec24b11868798e16c9da47e,Post,125,#SteveBannon: This #ELECTION will be determined in the next 3-4 weeks.  Whoever grinds the hardest will win.  #DONALDTRUMP is all in. Ignore the leaks.  #WarRoomPandemic @WarRoom2020 #TRUMPADMINISTRATION,20201113165817.0,d88d1a828aad457c84e0af7815f73e12,0.0,False,1200.0,WarRoomPandemic,78c0dbfceec24b11868798e16c9da47e,4.0,0.030591333,workload1_not,yes,0.7,"yes, 0.7"
10328fa11ffa40f49f661839246bdd2a,Post,68,"Sometimes I come across an article which seems plausible yet I don't have the resources to verify everything they are saying.  With the goal of keeping my followers informed of the different possibilities out there, I will present said article and couch it with the fact I cannot confirm its veracity. It may be either a rumor or a theory or a bit of both.  Read it and you decide. Take from it what you will that makes sense to you. But it is good to be informed of the various ideas being presented.  Here's one such article. It is explosive if true:",20201222012734.0,23b4d63be875bf14578e5df5133444c8,0.0,False,446.0,mitchellvii,10328fa11ffa40f49f661839246bdd2a,5.0,0.02913308,workload1_not,yes,0.7,"yes, 0.7"
1bfdcb1aad6a463ab69179c6f52ebb8b,Post,156,NO MASK in private NO SOCIAL DISTANCE While they work their plan...WE ARE AWAKE - Nothing is coincidental. Everything is political.,20200702224604.0,32ce7dfdea0c41f6b48cae5855dc2370,0.0,False,1700.0,jkahler,1bfdcb1aad6a463ab69179c6f52ebb8b,15.0,0.028939184,workload1_not,yes,0.7,"yes, 0.7"
0e1a6ac066a649ea88099ffe75245a51,Post,176,"""There will be a smooth transition to a second Trump administration."" - Sec Pompeo.  The world is watching. ",20201110190852.0,f59b5e4f831a430fbc141b043c3baefc,0.0,False,4300.0,StormIsUponUs,0e1a6ac066a649ea88099ffe75245a51,35.0,0.028420117,workload1_not,yes,0.7,"yes, 0.7"
b5b316d4edac4fbca63cba6f8d3383a1,Post,152,"Trump Campaign Senior Advisor Stephen Miller: ""We have more than enough time to right the wrong of this fraudulent election result.""",20201214203014.0,b1ad1b19a70d43ffa9c21a1b650022a5,0.0,False,2000.0,TommyRobinson,b5b316d4edac4fbca63cba6f8d3383a1,21.0,0.027600355,workload1_not,yes,0.7,"yes, 0.7"
be5b3f34d38947dc840ef6757b63a584,Post,7,Duuuuuuuuuuuude..... if people are seriously going to vote for Joe Biden because they think that's the man that is going to lead our country we deserve everything we have coming to us as a result  #trump2020landslide #californiansfortrump,20200923131835.0,253bae1888364d8ebff98dda1bcca02b,0.0,False,3.0,noholdsbard,be5b3f34d38947dc840ef6757b63a584,4.0,0.024140507,workload1_not,yes,0.7,"yes, 0.7"
355b7eee8d574c2faf0e77afbfaf49f9,Post,122,Japan  Trump supporters rally in Tokyo for the President of the United States. The world is watching.  #stopthesteal #maga #japan #tokyo #Trump #walkaway #bidencheated,20201128170708.0,c5a73afb07e54c94a73a564bba043e6e,0.0,False,1900.0,BlackLabelAndCoke,355b7eee8d574c2faf0e77afbfaf49f9,10.0,0.023221258,workload1_not,yes,0.7,"yes, 0.7"
3478698e14804a6ca7a5d6bc96a7bd74,Post,18,TRUMPSTIRRZ   @omarrshabazzrocks @moodymonaB @JonnyJ007 @Omarrshabazz @Ritamed @Richblank1 @billnelson2026 @Stramboli @Prophetess @RobertGSR44 @RealMary @Gwill8122 @SkinpoKnight @Americaspangledbanner @HighTracker @MichaelTDTWAM @dandgsolutions @Markstanley0557 @mzaz @Gswomac @PeskyGnat @jstah14285373 @OfficialProudBoysMom @rannonymous @Livin2Laugh @Brettgirl85 @Jacquibyron @WillyWonka @blocked @marlaJ @JerzeGurl @Bozrah @PatriotGames @greshamteresa9 @sagerider13 @pc104842 @ReedLTerry @CatherineProudAmerican @JustDivine12  @Kurvoltz @Barnett20Todd @blocked  @FATHEROFESSEN @Tahoe @MrMayhem @Starkrob21 @DobieLover @darkcloud12 @Johnnypatriot1  @AnBeOnd @mjteedoff @DeplrbleRzistr @JustDivine12 @Kurvoltz @League Of Patriots @SavvyHuman @LeagueOfPatriots @SavvyHuman @moon52 @RandyStevens @Richsha147 @MAGANow @DeplorableEarl  @Mickelodoole @MAGATrainStation @Outlier122 @kidgolferman @PatriotsforLife @MeetMichael @Palehorse1 @lakemonstercl @HoseMonsterKag  #kag2020 #maga,20200121214038.0,495c7342148c4ea0a2c4ce9160037e9b,0.0,False,31.0,Omarrshabazz,3478698e14804a6ca7a5d6bc96a7bd74,6.0,0.02287146,workload1_not,yes,0.7,"yes, 0.7"
1e4dd5e7e0f94db585635fb9486427cc,Post,51,"@Kylie Jane Kremer: Join #MarchForTrump this Saturday at the Freedom Plaza in Washington, DC  Come out to support President #Trump; we're not stopping until every legal #ballot is counted  #WarRoomPandemic @WarRoom2020 #absenteeballots #electionintegrity",20201207225821.0,d88d1a828aad457c84e0af7815f73e12,0.0,False,1200.0,WarRoomPandemic,1e4dd5e7e0f94db585635fb9486427cc,7.0,0.02280836,workload1_not,yes,0.7,"yes, 0.7"
fe17bd4cca4547d8873949c20b0fb7a3,Post,173,"As President Trump says, the case has been made. Any further discussion is redundant. Now is the time for action, bold action.  I hope that whatever President Trump says over the next few days serves as a brown note for the entire media.",20201207221308.0,23b4d63be875bf14578e5df5133444c8,0.0,False,1000.0,mitchellvii,fe17bd4cca4547d8873949c20b0fb7a3,18.0,0.022784008,workload1_not,yes,0.7,"yes, 0.7"
6d960883fee84012b8ffe86cbbce166d,Post,84,"On the New York Times website, Trump is still leading Michigan by 26,000 votes.",20201104131937.0,23b4d63be875bf14578e5df5133444c8,0.0,False,344.0,mitchellvii,6d960883fee84012b8ffe86cbbce166d,8.0,0.022222564,workload1_not,yes,0.7,"yes, 0.7"
e8271efdeb8c478d875a4404670d3a0d,Post,2400,This is reposted for effect. These are very serious times we face.   We're in a Battle of Good vs. Evil - It's Time for God-Fearing Americans To Fight,20201214032604.0,89e43877e52645a1bf8239d8a4fa2ac2,0.0,False,24000.0,GenFlynn,e8271efdeb8c478d875a4404670d3a0d,123.0,0.021993514,workload1_not,yes,0.7,"yes, 0.7"
4f932fa91b544385b821370cca416789,Post,43,LEAVE A COMMENT IF YOU WANT TO RIDE MY NEXT TRUMP TRAIN.  LET'S KAG 2020 ,20200807195149.0,495c7342148c4ea0a2c4ce9160037e9b,0.0,False,50.0,Omarrshabazz,4f932fa91b544385b821370cca416789,7.0,0.020202028,workload1_not,yes,0.7,"yes, 0.7"
1a67df7e3bc54ebca1a953dda3c920fb,Post,50,"@jfradioshow: President #Trump needs to outline all of the alleged #voterfraud in #Georgia, with Sens. Loeffler and Perdue there  The President is forcing their hand  The people of Georgia demand answers  #WarRoomPandemic @WarRoom2020 #electionresults #2020election",20201204224134.0,d88d1a828aad457c84e0af7815f73e12,0.0,False,799.0,WarRoomPandemic,1a67df7e3bc54ebca1a953dda3c920fb,6.0,0.017893186,workload1_not,yes,0.7,"yes, 0.7"
d1f4cbbbfd1041cfbe01b6ea5d82185f,Post,66,"In a straight-up, fair election, Trump wins in a walk. The great unknown is the cheating. I just pray that God helps us on this one.",20201017152442.0,23b4d63be875bf14578e5df5133444c8,0.0,False,549.0,mitchellvii,d1f4cbbbfd1041cfbe01b6ea5d82185f,9.0,0.017091854,workload1_not,yes,0.7,"yes, 0.7"
00c7002c37824c529cfc4fde4c9f7397,Post,24,CAJUN'S CONVOY   Lking for new riders wanting to connect here on Parler!!  C067  FOLLOW EVERYONE ON LIST ECHO THIS POST REPLY #CONVOY in comments 4 ride!  LET'S ROLL!!  FOLLOW THE CONDUCTOR  cajunchick25  @cajunchick25 @Getjdb @judyh @APJ757 @DafuqClub  @PatriotsUnited @TimCarpenter @jimmytimebomb @Mike4America @hardcoreconservative  @Gecko @HillbillyMAGA @DeanNelson @Freerspeech @patriotforever  @madstinger @NOC2U @donhum47 @CindySomer @Crystalq1963  @beckymoore @Brazos @Jeromeyee @Turnitoff  @andyflash @Zandra305 @Egentile1964 @polaska33 @RHolland  @bronxHoops @56wick @Jmmmh @Highwayman75djm @georgiavol197  @Cococupcake29 @jesshurst @tracey1024 @TrumpDynasty2064 @RDubYaWilly  ,20190618041504.0,38e0e0c683d72b268b190b14c45bfeff,0.0,False,40.0,cajunchick25,00c7002c37824c529cfc4fde4c9f7397,4.0,0.016272528,workload1_not,yes,0.7,"yes, 0.7"
2e8c1200354c42779faf8a3493a721db,Post,482,BRILLIANT IF TRUE!!!  President Trump might appoint Sidney Powell as SPECIAL COUNSEL ON ELECTION FRAUD!!!,20201219180816.0,b1ad1b19a70d43ffa9c21a1b650022a5,0.0,False,4400.0,TommyRobinson,2e8c1200354c42779faf8a3493a721db,56.0,0.015006036,workload1_not,yes,0.7,"yes, 0.7"
5bc34e94c28f45548ee1f44832281c88,Post,51,"LIVE 5-6PM ET: Evening edition of #WarRoomPandemic with #SteveBannon @Raheem & Jack Maxey featuring:   @Boris Epshteyn @TeamTrump  Jason Trennert, CEO of Strategas Research Partners",20201222215534.0,d88d1a828aad457c84e0af7815f73e12,0.0,False,404.0,WarRoomPandemic,5bc34e94c28f45548ee1f44832281c88,8.0,0.014900772,workload1_not,yes,0.7,"yes, 0.7"
bca34f6509c94b2e9f9709bae9e6f816,Post,78,"Trump should debate on his record and agenda and act as if Biden isn't even there.  He must be careful not to make Biden appear a sympathetic figure.  Remember, no one is voting FOR Biden, they are voting AGAINST Trump.  Trump's goal is to show America why they should vote FOR him.  The Media is planning to paint Trump as ""the bully"" towards Biden. That is why Trump should be the statesman.",20200927124338.0,23b4d63be875bf14578e5df5133444c8,0.0,False,454.0,mitchellvii,bca34f6509c94b2e9f9709bae9e6f816,11.0,0.0142790545,workload1_not,yes,0.7,"yes, 0.70"
055416be1146432aa01f3382d07e4357,Post,84,Hodgetwins are LEGEND!  You can't help people with low IQ   Trump 2020 ,20200909102336.0,b1ad1b19a70d43ffa9c21a1b650022a5,0.0,False,856.0,TommyRobinson,055416be1146432aa01f3382d07e4357,8.0,0.1052975,workload1_not,yes,0.65,"yes, 0.65"
fb76e7811b8040d0ab0c0044c33b4915,Post,38,Positive message from Trump campaign lawyer Ron Coleman... - CITIZEN FREE PRESS,20201123041631.0,7537accec5b6c6dbefa28dfce2a1a19d,0.0,False,624.0,CitizenFreePress,fb76e7811b8040d0ab0c0044c33b4915,6.0,0.10278672,workload1_not,yes,0.65,"yes, 0.65"
8c3f90d527c74a6dac1024bf29724129,Post,122,The silent majority are making noises.   Trump 2020 ,20200924204051.0,b1ad1b19a70d43ffa9c21a1b650022a5,0.0,False,1300.0,TommyRobinson,8c3f90d527c74a6dac1024bf29724129,13.0,0.084539615,workload1_not,yes,0.65,"yes, 0.65"
87d94726dc264337bed73ef890905166,Post,45,Trump should appoint Gen Flynn over  Both CIA and FBI  to clean house,20201127142846.0,b4a2e444ac364a2b987fb301a8a69f64,0.0,False,553.0,RedLiner,87d94726dc264337bed73ef890905166,7.0,0.08404377,workload1_not,yes,0.65,"yes, 0.65"
460180d0ba3347e7a871e5595110d2d1,Post,72,Breaking -- Positive news from Trump on Arizona vote audit... - CITIZEN FREE PRESS,20201203001828.0,7537accec5b6c6dbefa28dfce2a1a19d,0.0,False,1200.0,CitizenFreePress,460180d0ba3347e7a871e5595110d2d1,7.0,0.07633342,workload1_not,yes,0.65,"yes, 0.65"
97d6fad6c0f44f2e9badfe03930f3644,Post,70,80 million armed Trumpatriots can easily change things in a heartbeat when the time comes (soon),20201207060410.0,10d4fd90b2ce48dbb2c20b823595c9e5,0.0,False,973.0,QanonLV,97d6fad6c0f44f2e9badfe03930f3644,7.0,0.074008726,workload1_not,yes,0.65,"yes, 0.65"
b54cc90a5e4d4c81bdeaac3122775c71,Post,32,Hey sleepy Joe ,20201115175755.0,21031f424913456591d9a9aed4ff26c7,0.0,False,752.0,Cobrarick98,b54cc90a5e4d4c81bdeaac3122775c71,7.0,0.07283203,workload1_not,yes,0.65,"yes, 0.65"
93ea33af7b2348dfa601e7dfd62449e3,Post,46,Trump's 30-point win of the telemundo poll tonight from Spanish viewers might be one of the biggest stories of the evening. That was not supposed to happen.,20200930042035.0,23b4d63be875bf14578e5df5133444c8,0.0,False,565.0,mitchellvii,93ea33af7b2348dfa601e7dfd62449e3,6.0,0.0666426,workload1_not,yes,0.65,"yes, 0.65"
801553494e9b4fd79ea1236ce75fcd97,Post,150,Biden cheated. Trump won.,20201104231106.0,23b4d63be875bf14578e5df5133444c8,0.0,False,1300.0,mitchellvii,801553494e9b4fd79ea1236ce75fcd97,19.0,0.065940686,workload1_not,yes,0.65,"yes, 0.65"
d7a8920d889a424e90992c60cde4722d,Post,1500,"Trump's Pennsylvania case is tossed, but his lawyers vow to appeal all the way to the Supreme Court.",20201122020805.0,cea74c36bf36477897551cf285fcc2c4,0.0,False,3300.0,ASwoyer,d7a8920d889a424e90992c60cde4722d,76.0,0.058028877,workload1_not,yes,0.65,"yes, 0.65"
a511671a5ea7401abe116ba27820056d,Post,52,The hodge twins discuss 50 cents' endorsement of Donald Trump.,20201020131707.0,b1ad1b19a70d43ffa9c21a1b650022a5,0.0,False,661.0,TommyRobinson,a511671a5ea7401abe116ba27820056d,12.0,0.0528882,workload1_not,yes,0.65,"yes, 0.65"
adf1950549624a1fa7703295b2307e14,Post,373,THIS IS HUGE!!!  Get it ECHOED!!!  DOMINION ALGORITHM BROKEN!!!,20201206172051.0,b1ad1b19a70d43ffa9c21a1b650022a5,0.0,False,4000.0,TommyRobinson,adf1950549624a1fa7703295b2307e14,50.0,0.052019503,workload1_not,yes,0.65,"yes, 0.65"
4896f7f91d5c49d2b42ed4a2ffaaa134,Post,223,"Folks!  It's absolutely amazing the reactions that I'm reading from you all! Don't you realize the writing is on the wall for the executive order dated September 12, 2018 to be enacted?  There seems to be a disconnect in most peoples brains as to what martial law is and what it entails. Military personnel will not be raiding your homes or taking your weapons! They will not engage law abiding citizens, Their sole function is to arrest key players in the coup attempt against our president and quell any violence that may occur during this process.  This will happen at the presidents direct order...It has nothing to do with state judges, politicians or the Supreme Court....  The military undertaking will be massive in nature so don't expect it to happen overnight, please have patience and don't fall victim to your insecurities.  Most importantly please believe that this is the end game, because it is!   #HOLDTHELINE ",20201213151256.0,20ef027bed50432581d935c9b4e1e854,0.0,False,628.0,freedommaker4u2,4896f7f91d5c49d2b42ed4a2ffaaa134,13.0,0.049439535,workload1_not,yes,0.65,"yes, 0.65"
4b86f71de007401aaf1b456a750595cc,Post,56,Dan Scavino drops major hint... - CITIZEN FREE PRESS,20201207090057.0,eeeb8dd25b7142b1bc69cbdbe1d8bb62,0.0,False,608.0,ThomasFox,4b86f71de007401aaf1b456a750595cc,5.0,0.045472506,workload1_not,yes,0.65,"yes, 0.65"
eeba7f3e26e4467099bdb27a74b855ad,Post,39,"I'm delighted that President Donald J. Trump has returned to the White House, and that he continues to recover from COVID-19 - and I know many of my constituents in Arizona's Fifth District share these sentiments. President Trump doesn't know how to quit working and fighting for the American people. #AZ05 #PresidentTrump #COVID-19 #ConfirmACB #FillTheSeat #SCOTUS",20201006142633.0,258b107b489e4666ac8f772a95ea6787,0.0,False,498.0,RepAndyBiggs,eeba7f3e26e4467099bdb27a74b855ad,6.0,0.044237066,workload1_not,yes,0.65,"yes, 0.65"
b8f04f6427c54ee78c7ca050c03dc86b,Post,28,The CDC has been moved outside of the circle of Trust.   Looks like the lame stream media's open reporting of false Covid data is coming to an end   What's the feeling you get when President Trump (Batman) circumvents the currupt CDC and orders Hospitals to send COVID patient and death information directly to HHS......   #CDC #HHS #Covid #MAGA #KAG #Fraud #crime   @todaav1 @johnjay01 @TedCruz @Twinjeremiah @blocked @moon52 @Sweets203 @Lingchow1 @Melody7 @TeresaWilliam @Devinnunes @InevitableET @SenMikeLee @TomFitton @Shenole13 @john @alina,20200715053053.0,23b4d63be875bf14578e5df513fbdbfb,0.0,False,102.0,LeRoy,b8f04f6427c54ee78c7ca050c03dc86b,6.0,0.042206347,workload1_not,yes,0.65,"yes, 0.65"
9f32e18114514aa3813a30b9d31db161,Post,37," Patriots Post   I am starting to sense a disturbance in the force  The mainstream narrative is as dead as a doorknob and the tide is turning the corner. Trump needs to come out like Rocky Balboa in the 15th round and start hammering them. But at the same time, he needs his analytics and lawyers completely on point and able to explain what happened in terms that normal people can understand.",20201129214935.0,eeeb8dd25b7142b1bc69cbdbe1d8bb62,0.0,False,335.0,ThomasFox,9f32e18114514aa3813a30b9d31db161,8.0,0.041153003,workload1_not,yes,0.65,"yes, 0.65"
90d0fdfce1af405eb352998879a185c5,Post,355,"General Flynn speaks to Trump supporters outside of the Supreme Court:   ""Our Constitution is about individual liberties...Not collective liberties that only these people in Washington, D.C. understand.""",20201212163231.0,b1ad1b19a70d43ffa9c21a1b650022a5,0.0,False,4500.0,TommyRobinson,90d0fdfce1af405eb352998879a185c5,38.0,0.039416324,workload1_not,yes,0.65,"yes, 0.65"
d1b37a7f12bd4f1891b7281107900127,Post,39,10 SECONDS MR PRESIDENT!!!!,20201023014253.0,b27e6511e9244e4dadf6f80ce549a9d8,0.0,False,209.0,stefanmolyneux,d1b37a7f12bd4f1891b7281107900127,6.0,0.038713317,workload1_not,yes,0.65,"yes, 0.65"
cbf4a79dbbe340a78d2e60206a56626f,Post,23,GET OUT OF YOUR BUBBLE TRUMP HAS A TON OF SUPPORT!  @WeaponizedOpinionsPodcast  CO-HOST @Petepeters in Portland Letting the people know they live in a bubble a Safe Space !,20200722042144.0,76219a5acdf5433792290d9af6360302,0.0,False,169.0,WeaponizedOpinionsPodcast,cbf4a79dbbe340a78d2e60206a56626f,4.0,0.035464186,workload1_not,yes,0.65,"yes, 0.65"
26594182a7a74281ba8a8600f9cba2c6,Post,71,"Human & drug traffickers have long used children as pawns in the illegal immigration schemes that occur at our borders. Many children from other countries are abducted or loaned for ""parents"" to illegally enter & to fade into American communities.  The Trump administration understands that securing our border, enforcing our laws, closing loopholes, and holding traffickers and illegal aliens accountable for their crimes will deter a new surge of ""parents"" taking advantage of children to flood across the border.  President Trump cares about these children, and he cares about the safety and security of the American people. Drug and human traffickers do not.",20201023130703.0,258b107b489e4666ac8f772a95ea6787,0.0,False,671.0,RepAndyBiggs,26594182a7a74281ba8a8600f9cba2c6,7.0,0.03467764,workload1_not,yes,0.65,"yes, 0.65"
98d31197e0fc4378a939a38224d6ec18,Post,116,Chairman @AllenWest on the @GlennBeck Show:,20201217011104.0,b8a7c295bf134c0eb4a33e1541857ac4,0.0,False,891.0,TexasGOP,98d31197e0fc4378a939a38224d6ec18,11.0,0.034659363,workload1_not,yes,0.65,"yes, 0.65"
8e9d4b18843340b58e7d5f30374c7ea9,Post,13,@baconguns  @SoutherngirlKatherine   Hint: Jesus Christ,20200525234659.0,701208e3592b82b0587cf96314bfffb1,0.0,False,3.0,Olin,8e9d4b18843340b58e7d5f30374c7ea9,4.0,0.031551257,workload1_not,yes,0.65,"yes, 0.65"
c8479f98aa2a4599a409c0093c33fec2,Post,103,"BREAKING NEWS!!!  Liberals Beware - Patriots Are Just Getting Started"" - Attorney Lin Wood Calls on President Trump to Impose Martial Law in 7 States, Confiscate Dominion Machines",20201220032017.0,613f8d2134ed45caa50e4777bd1976bd,0.0,False,1200.0,BreakingNewsUSA,c8479f98aa2a4599a409c0093c33fec2,7.0,0.028656421,workload1_not,yes,0.65,"yes, 0.65"
566c56af138a41428e38cb40ae8be783,Post,137,"""They got caught."", President Donald Trump fires off on the perpetrators of 'fraud,' and applauds Rudy Giuliani for his efforts.",20201127144954.0,b1ad1b19a70d43ffa9c21a1b650022a5,0.0,False,2400.0,TommyRobinson,566c56af138a41428e38cb40ae8be783,13.0,0.026275579,workload1_not,yes,0.65,"yes, 0.65"
40583dd8cabd493e9cac55200ab05cc2,Post,363,"On Monday, President Trump should call a news conference, announce that he is firing Barr and Wray and unless by the end of the week the courts have overturned this election based upon the mountain of evidence presented, he will declare martial law and demand a brand new untainted election.   The time for playing nice has passed.  We need to make these cocky Democrats sh*t their pants.",20201205130521.0,23b4d63be875bf14578e5df5133444c8,0.0,False,1700.0,mitchellvii,40583dd8cabd493e9cac55200ab05cc2,30.0,0.022777077,workload1_not,yes,0.65,"yes, 0.65"
b1e2b187ed5e4f38a23dc05fdab73305,Post,127,Here's my interview with the indefatigable @SebGorka on my new book exposing those dastardly NeverTrumpers,20200713235351.0,119236e8660f47958ad55da9c0b197c4,0.0,False,748.0,JulieKelly,b1e2b187ed5e4f38a23dc05fdab73305,16.0,0.022246381,workload1_not,yes,0.65,"yes, 0.65"
8ff02ebdb7b94d2b8464fc6f9638b030,Post,23,PLEASE ECHO VOLUNTEERS NEEDED TO PROTECT TRUMP SUPPORTERS DURING MINNEAPOLIS TRUMP RALLY OCT 10,20191006121353.0,8501be16267d369bb3aa7e6b5d7a095e,0.0,False,105.0,Sxdoc,8ff02ebdb7b94d2b8464fc6f9638b030,4.0,0.021240065,workload1_not,yes,0.65,"yes, 0.65"
fe1e8780f0734ad7a4c08fce55970c7a,Post,21,#dominion #smartmatic,20201115030633.0,72409f5ccc604a98af0d6fed4a08a9ca,0.0,False,170.0,Shenole13,fe1e8780f0734ad7a4c08fce55970c7a,4.0,0.017926628,workload1_not,yes,0.65,"yes, 0.65"
85aa0c5f025c4b5480092e261c17e9f5,Post,55,"TRUMP TWEET: For Purposes of National Security, Section 230 Must be Immediately Terminated!!!",20201127042754.0,eeeb8dd25b7142b1bc69cbdbe1d8bb62,0.0,False,654.0,ThomasFox,85aa0c5f025c4b5480092e261c17e9f5,16.0,0.017693253,workload1_not,yes,0.65,"yes, 0.65"
4db1a7fc3e5f4e4780848d52972646ad,Post,70,"President Donald Trump simply has no choice but to immediately nominate a replacement of Justice Ginsburg, and Senate Leader McConnell must conclude the confirmation process with alacrity.  Fill the seat!",20200921151531.0,258b107b489e4666ac8f772a95ea6787,0.0,False,659.0,RepAndyBiggs,4db1a7fc3e5f4e4780848d52972646ad,5.0,0.017686209,workload1_not,yes,0.65,"yes, 0.65"
20114511db2b46cb810e814f212d776a,Post,500,I was promoting this essay on Twitter right before I was banned...   Powerful people do NOT want you to read it.  WHAT I BELIEVE: Stefan Molyneux,20200708023953.0,b27e6511e9244e4dadf6f80ce549a9d8,0.0,False,3900.0,stefanmolyneux,20114511db2b46cb810e814f212d776a,22.0,0.017397432,workload1_not,yes,0.65,"yes, 0.65"
4dad9a551f6a41a9964ef5bd66366053,Post,16,"PATRIOT POST  It really is all in the plan. He knew two years ago.  Yes, he knew, he saw it coming. Here's a timeline.",20201115040549.0,eeeb8dd25b7142b1bc69cbdbe1d8bb62,0.0,False,187.0,ThomasFox,4dad9a551f6a41a9964ef5bd66366053,4.0,0.016141418,workload1_not,yes,0.65,"yes, 0.65"
