id:ID,comments,body,createdAt,creator,score,sensitive,upvotes,username,post_x,workload1_probability,workload1_label,post_y,pcNum
bb67cbdd7e644d7caf43d6435c219d80,3,#trump2020tosaveamerica,20201114131357.0,b7d1aa6351a944f1aee73de7f3adb14b,,False,5.0,DreamWeaver1,,0.88271254,workload1_entailment,bb67cbdd7e644d7caf43d6435c219d80,1.0
a3b705f1402e4ba09971932a73ae3228,3,TRUMP 2020 MOTHER FUCKERS !! ✊👏💖,20200802211949.0,df38da7143a742e2ac019d091a9d3d30,,False,17.0,EelHk2017,,0.39846003,workload1_entailment,,
90d3ecc54b9a4655921f81b4854d09af,3,"The Democrats cheated big time, and got caught. A Republican WIN! 🇺🇸Follow @RepublicanFighter to stay informed! 👍🏻#Trump2020 #maga #Parler #ParlerKSA #WWG1WGA #Qanon #KAG #KAG2020 #News #America #Conservative #MAGA2020 #QArmy #Patriot #Patriots #KAGPatriots #Freedom #TheGreatAwakening #Politics #GodWins #justice #WakeupAmerica #DrainTheSwamp #Obamagate #SaveTheChildren #USA #ParlerUSA #memes #SaveOurChildren #Truth #trumpteam #donaldtrump #greatagain #trumptrain #politicstime #parlernews #mypresident #trumparmy #mikepence #melaniateam #trumpalways #vote #votered2020 #Trump #PresidentTrump #VoteTrump2020 #WomenForTrump #RealDonaldTrump #TrumpRally #TrumpPence2020 #TrumpSupporters #VoteTrump",20201118170100.0,e32200bed8df4bda970468fb64973054,,False,57.0,RepublicanFighter,,0.71282035,workload1_entailment,,
978fae5f66b244a58d2f00ff7090ff3e,3,"IT'S THE 🎯ECONOMY FOR FAMILIES: Food on the table, education and health. #votetrump2020tosaveamerica QUALITY of Life.EnjoymentLife. LIBERTY. Pursuit of happiness. @realDonaldTrump @BeachGal416 @RealGOPReload @LauraLoomer @Milo @KTHopkins @BreitbartNews @JaySekulow @RoyalJohnRose",20201021230526.0,e11890c2ffc348df9cb703651a3cc9c0,,False,8.0,LibertyElaine,,0.7432094,workload1_entailment,978fae5f66b244a58d2f00ff7090ff3e,1.0
2b3ad7546b2d42f181dda643da14fa6e,3,"If we Patriots stand United again , President Trump will be re elected again. WE ARE POWERFUL UNITED 👊👊👊👊💯💯💯💯🇺🇸🇺🇸🇺🇸🇺🇸",20191207210956.0,21031f424913456591d9a9aed4ff26c7,,False,61.0,Cobrarick98,,0.5056075,workload1_entailment,,
5ce0e03e986745908af8d898403022d4,3,Love it!!Trump2020!!🇺🇸🇺🇸🇺🇸🇺🇸,20201102182936.0,02a1de94167446048c0252188e83fc22,,False,34.0,Cocovfefe,,0.3194242,workload1_entailment,,
c328fc52bd7b45c08eb8f84ebc8fe430,3,MAGA PRESIDENT TRUMP!!!!🇺🇸🇺🇸🇺🇸🇺🇸,20200930010342.0,663c7b6197014b8b9e578a0ca472e649,,False,10.0,Sgventi,,0.44675595,workload1_entailment,c328fc52bd7b45c08eb8f84ebc8fe430,1.0
9ae69772ccc64e9082836b59ace9acb2,3,This is a MUST READ!👀I’m believing that TRUMP has this! Everything is building towards one EPIC take down.🙏🏼,20201218151520.0,f33ab1f77d2f4db1865af7081b3bac59,,False,20.0,QsoWoke,,0.30988795,workload1_entailment,,
52d37340ecb442ce894b92c5f7831921,3,"Brennan is a Traitor, Muslim Anti American clown 🤡 in America... not for much longer! #militarytribunals #gitmo 💀 #trump2020 #brennanknew #obamagate #spygate #fisagate #draintheswamp",20200612121622.0,c069e14fa32a4935aba59f9c371e4418,,False,24.0,Starseed77,,0.56712496,workload1_entailment,,
f641dbafae1745db9f37e136203e604a,2,👿ECHO the #TRUTH#molonlabe #patriotsunited#marchfortrump #proudboys #supporttrump #kag #trump2020 #1776#americafirst #dominion#maga #maga2020 #wwg1wga #kag2020 #adrenochrome #thesepeoplearesick #bidencrimefamily #frazzledrip #pedowood #democratcriminalcabal #elections2020 #pedogate #obamagate#GODWINS #patriots #mailinballots #whereshunter #laptopfromhell #treason #potus45#stopthesteal #holdtheline #poyb #nevergiveup #standup #maxwell #epstein @davidwilliams128@TheProudBoys #thesepeopleareevil #hrc #orionlines #freedom #USA #1a #2a #tunnels #communism#humantrafficking#trump #satanist #hillaryclinton@teamtrump#savethechildren@warroompandemic#voterfraud #electionfraud #greatestpresidentever#facts #smartmatic #releasethekraken#digitalsoldier #wakeupamerica #walkaway #kraken @davidwilliams128#qanon #nwo#GodblessAmerica #bigtech #Trump2020landslide@EricTrump #Trumptrain #nomasksNO #lockdownsIT’S NOT THE LAW #fightback #resist #revolution #sayit#wearethenewsnow,20201129201901.0,d8351de608ea4442a8feeb58c4bd191a,,False,4.0,Reeseysnotsorry,,0.50574684,workload1_entailment,,
8f10650d4547481fa0471f7174390bd7,2,#trump2020,20201012165738.0,c17af36b41204260a72c2c26cd60600a,,False,28.0,DiaNik1,,0.353664,workload1_entailment,,
bb22de59a4ed44fbb70253ce62d72b0c,2,Ever notice how the majority of female Fox News anchors are unusually attractive blond women? Makes you wonder what characteristics they were selected for by their employer...#Fox #FoxNews #FoxBusiness #qanon #saveourchildren #OAN #OANN #Breitbart #Infowars #Trumptrain #Teamtrump #trump #trump2020 #MAGA #MAGA2020,20201126224010.0,5ed23104405946449220891bc99b1d84,,False,3.0,Blackout8771,,0.35675824,workload1_entailment,bb22de59a4ed44fbb70253ce62d72b0c,1.0
b37f17e285e0440daa8df7a22a0ef4a5,2,#trump #donaldtrump #parler #rudygiuliani #sidneypowell #usa #god #jesus #americafirst #stopthesteal #blm #trumptrain #parlerusa #kag2020 #maga #thegreatawakening #wakeupamerica #keepamericagreat #pizzagate #markzuckerberg #foxnews #covid19 #democrats #voterfraud #saveourchildren #obamagate #biden #joebiden #qanon #draintheswamp,20201126163227.0,304d58661b6e4c6ba8d8bcc3003d7c31,,False,16.0,LordAntifa,,0.43555957,workload1_entailment,,
0c68aab2ff5246f3b10e2dd66a441f57,2,"Yeah im out for the night ! I just dont even wanna think right now , time to pray and let go of this nonsense believe God , trust the in the lord Trump shall reign again ! God knows kamala heart and soul and he answered 63 million prayers in one night and saved ilus grom hillary i gotta believe he will save is from kamala harris as well . we all know joe biden is not even in the picture any more , . you either vote for America under Trump or u vote for communism under kamala( joe ) muslim nwo demise !",20200812001551.0,c0512af39cdc493a80a530d802a05b79,,False,19.0,Smtishot,,0.8995751,workload1_entailment,,
2dbd6ae545074922b647a90457f8eb1d,2,Senate Conservatives gunECHO ECHO ECHO!!!!! Make this go viral!Stand With President Trump#Trump2020LandslideVictory #Trump2020Landslide #Trump2020 #TRUMP2020ToSaveAmerica #AmericaFirst #VoteRed2020 #VoteRedToSaveAmerica2020 #VoteRedToSaveAmerica #RedWave #RedWave2020 #WeThePeople #1A #2A #2AShallNOTBeInfringed #NRA #USA #PJNET #AllLivesMatter #StandUpForAmerica #TrumpRally #TrumpRally2020 #SCOTUS #SupremeCourt #PromisesMadePromisesKept #PromisesKept #stopthesteal #StopTheCoup #4MoreYears #FourMoreYears #AuditTheVote #AuditTheVotes #AuditTheElection #AuditTheBallots #LegalVotesOnly #CountEveryLegalVote #OnlyLegalVotes #DeclassifyEverything #DominionVotingSystems #GodWins #HoldTheLine #DoNotConcede #echo #viral #Trending #Trend,20201119015327.0,4cec21e61e90456ea5c64f1f738c180a,,False,4.0,Darkman3500,,0.8146278,workload1_entailment,,
b7a1f8b760104c609c056d7ac203d0ca,2,Trump 2020 baby!!!,20200825231808.0,3f51fd64d3024797becd8169f2d21005,,False,4.0,Psych4Truth,,0.51337725,workload1_entailment,,
e0a73ea1ed01476c883db5f95bedf58f,2,#TrumpIsOurPresident #NoPervertedBidenCrimeFamily #DemsInChains #TheFireDownBelow #TrumpForAmerica,20201129021237.0,f24a65d0a2c54619b1efde4319045d3c,,False,3.0,Jeremysimpkins738,,0.36995715,workload1_entailment,e0a73ea1ed01476c883db5f95bedf58f,1.0
17fc883574fd485e8d3681b1f729e5c7,2,#Trump #Trump2020 #2020 #2020election #BOOM #MAGA #Republicans #Democrats #Dominion #ballots #corruption #Vote #Election #fraud #fakenews #media #Biden #news #politics #stopthesteal #treason #justice #hunterbiden #greatawakening #patriots #digitalwarriors #savethechildren #saveourchildren #pizzagate #pedogate #obamagate #obama #hillary #electionfraud #voterfraud #recount #keepamericagreat #america #freedom #USA #conservative #cryingliberals #joebiden #DJT #Donaldtrump #DOJ #censorship #Vaccine #vaccines #bigpharma #bigtech #bigtechcensorship #instagram #facebook #BLM #ANTIFA #twitter #twexit #coronavirus #masks #COVID19 #China #chinavirus #ccp #deepstate #NWO #newworldorder #greatreset #bidencrimefamily #soros #hunterlaptop #draintheswamp #Q #qanon #truth #kraken #SCOTUS #whitehouse #biblical #1776 #america #love #God #parler #memes #follow @justthetipq,20201128203838.0,35124b307155419095338e2df4bd1fd3,,False,12.0,justthetipq,,0.6538322,workload1_entailment,,
3db384ed09d8473abed771b42b24f8dc,2,Will be About TimeAnd I TRUST PRESIDENT TRUMP 2020. And. He will DRAIN THE SWAMP🇺🇸,20201108134804.0,c37d1140459d4146becb8095c1d6f567,,False,64.0,Cookievanbeveren,,0.37602416,workload1_entailment,,
723159f5a34b48a68a4ffa34569ed96d,2,REPORT: Cash-for-Votes Scheme Revealed in Several Battleground States - Conservative Journal ReviewECHO ECHO ECHO!!!!!!! Make this go viral!Stand With President Trump#Trump2020LandslideVictory #Trump2020Landslide #Trump2020 #TRUMP2020ToSaveAmerica #AmericaFirst #VoteRed2020 #VoteRedToSaveAmerica2020 #VoteRedToSaveAmerica #RedWave #RedWave2020 #WeThePeople #1A #2A #2AShallNOTBeInfringed #NRA #USA #PJNET #AllLivesMatter #StandUpForAmerica #TrumpRally #TrumpRally2020 #SCOTUS #SupremeCourt #PromisesMadePromisesKept #PromisesKept #stopthesteal #StopTheCoup #4MoreYears #FourMoreYears #AuditTheVote #AuditTheVotes #AuditTheElection #AuditTheBallots #LegalVotesOnly #CountEveryLegalVote #OnlyLegalVotes #DeclassifyEverything #DominionVotingSystems #GodWins #HoldTheLine #ILoveAmerica #DoNotConcede #SwampPanic #FightBack #BidenCheated #BidenCheats #echo #viral #Trending #Trend,20201203181603.0,4cec21e61e90456ea5c64f1f738c180a,,False,21.0,Darkman3500,,0.93113095,workload1_entailment,,
c2d18924d0134162a312e36a587ac217,2,"Unlike failed Democrats, Trump’s DOJ investigation into voter fraud is turning BIG RESULTS!ECHO ECHO ECHO!!!!! Make this go viral!Stand With President Trump#Trump2020LandslideVictory #Trump2020Landslide #Trump2020 #TRUMP2020ToSaveAmerica #AmericaFirst #VoteRed2020 #VoteRedToSaveAmerica2020 #VoteRedToSaveAmerica #RedWave #RedWave2020 #WeThePeople #1A #2A #2AShallNOTBeInfringed #NRA #USA #PJNET #AllLivesMatter #StandUpForAmerica #TrumpRally #TrumpRally2020 #SCOTUS #SupremeCourt #PromisesMadePromisesKept #PromisesKept #stopthesteal #StopTheCoup #4MoreYears #FourMoreYears #AuditTheVote #AuditTheElection #AuditTheBallots #LegalVotesOnly #CountEveryLegalVote #DeclassifyEverything #DominionVotingSystems #GodWins #HoldTheLine #echo #viral #Trending #Trend",20201112060927.0,4cec21e61e90456ea5c64f1f738c180a,,False,54.0,Darkman3500,,0.83864135,workload1_entailment,,
f0a7f7d3e9ed44579cfd49160300a702,2,People must vote in Georgia. The left want the voters to stay home. President Trump is fighting for the United States with every ounce of strength. The left want to bring you down and control us. We must vote in Georgia!!!! President Trump will continue to fight too. He’s not stopping and we are not stopping either!! Vote republican in Georgia!!!,20201203230730.0,4404d893ab6a474b925b32ea33d8c304,,False,3.0,DeborahWright,,0.32615405,workload1_entailment,f0a7f7d3e9ed44579cfd49160300a702,1.0
f267dede12684080ab052b38050185db,2,"I’m here again with the last Trains today Patriots. These are exciting Trains, & will be the first time I post our New Conductor🚂 @Blondies45 Her trains are truly great with lots of Patriots! #BlondiesTrains are full! Let’s give a Very Warm Welcome with a Patriot Cheer 📣 for joining in & Uniting is #BlondiesTrain21 so hop aboard & meet the Great Patriots she has for us. FOLLOW ALL, UPVOTE, AND ECHO! Join me in giving our lovely new Conductor🚂 @Blondies45 our best welcoming HUGS❤️🌷 for working so hard⭐ 🇺🇸 Please do not forget to FOLLOW her & if you want notifications please ring the bell.🔔 Please Stand as one with @Blondies45 as #StrongPatriots to #Pray4TrumpsLegalTeam & fight like hell to #KeepOurFreedom & #FlipTheVote because #WeWILLPrevail & #TrumpWillRemainPresident It’s time #StandAsOne and give ‘em HELL! Enjoy the Ride! #BlondiesTrains #cd9tc #StopTheSteal #RELEASETHEKRAKEN #GodBlessAmerica Patriots.Next",20201121231445.0,760679265417473cac707531178a7e74,,False,18.0,Stand4America,,0.3268568,workload1_entailment,,
69d2461913bf4ee8b788962135a37af2,45,"Please don't be concerned when Florida first announces results. These will be the net of the early voting which had Biden far ahead. Republicans are now ahead of Democrats by over net 200,000 votes in Florida. Just wait for it Trump will catch up and surpass Biden and win.",20201103232013.0,23b4d63be875bf14578e5df5133444c8,,False,472.0,mitchellvii,,0.55036795,workload1_entailment,69d2461913bf4ee8b788962135a37af2,12.0
4c10499db1a04ef18f7027afdfdabec4,41,"Trump up 200, 000 in Michigan right now. Hannity reported earlier that turn out in Detroit was really really bad. We'll see if Detroit doesn't say Biden, Trump is going to win Michigan.",20201104032728.0,23b4d63be875bf14578e5df5133444c8,,False,590.0,mitchellvii,,0.38958237,workload1_entailment,4c10499db1a04ef18f7027afdfdabec4,6.0
1322d6ec08a3405bbea8e473aea0803b,36,VOTE FOR TRUMP!,20200903172140.0,160b5671767c40a394d04e1dc5bab85a,,False,304.0,ConsPatriot,,0.6114455,workload1_entailment,1322d6ec08a3405bbea8e473aea0803b,8.0
92198e647ce54715bd93ce2f300edbdc,29,Watch Trump pull through and win 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🤣 #trump #trump2020 #countrygirl #country #merica #homeofthefreebecauseofthebrave,20201109042414.0,1f8f2412d4bd4de6a28f266e97361223,,False,80.0,ItsLittleRach,,0.89331037,workload1_entailment,92198e647ce54715bd93ce2f300edbdc,5.0
b867550d2f4f4826b8b7f7c97c474dad,8,If this was the love of your life with stage 3 cancer would you not still defend this world? SHE DOES! Trump 2020 with every breath. SAVE THE CHILDREN,20200812130333.0,fd0c93cae43145bcaa59c09f2970fd8e,,False,19.0,Blackcockatoo,,0.35638148,workload1_entailment,b867550d2f4f4826b8b7f7c97c474dad,3.0
351cb4e848a04d87a980eb46faf35524,8,#TRUMP #TRUMP2020 #PresidentTrump #America #MAGA #KAG #USA #BacktheBlue #Republicans #Democrats #WomenforTrump #MexicansforTrump #FakeNewsMedia #EnemyofthePeople #CancelCulture,20200929003817.0,20039929947b40788943b6d52f658e7d,,False,224.0,tjf2020,,0.38136867,workload1_entailment,,
e80595247bab4488b5b5f8f8b1850d07,7,#standupfightback #fightback#voteredtosaveamerica#TRUMP2020#WWG1WGA,20200901233400.0,2ed7ad784dd248099d436ca65787a610,,False,148.0,truepatriot1,,0.76678836,workload1_entailment,e80595247bab4488b5b5f8f8b1850d07,2.0
9005782d45074cd5b2a391cc3be88def,7,Trump 2020 🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲#obama #barackobama #barack #biden #kamala #phonykamala #harris #kamalaharris #nafta #usmca #Michigan #pennsylvania #newjersey #NewYork #california #Cuomo #tomwolf #philmurphy #Whitmer #Newsom #corona #Covid19 #covid #chinesevirus #wuhanflu #wuflu #nursinghomes #nursinghomegate #2020 #TRUMP #TRUMP2020 #MAGA #KAG #meme #memes #Parler #Democrats #Democrat #Republican #Republicans #communism #socialism #communist #socialist #Capitalism #capitalist #treason #America #americans #anarchists,20200823145203.0,aa391a092bc04ffdb2deb37f0576d2a2,,False,46.0,PennsylvaniaGazette,,0.3164782,workload1_entailment,9005782d45074cd5b2a391cc3be88def,1.0
c301ebc4d8664baaa3dc0c3a4252dfdf,7,"The world it’s in awe, worriment and indignation how the USA, the biggest Democratic Power, succumbs under these unscrupulous and ambitious anti patriotic, cynical corrupt and fallacious Politicians of the Democratic Party which have conspired with CHINA RUSSIA AND THE UKRAINE like the BIDENS, JOE AND HUNTER.......OBAMA CLINTONS PELOSI SCHIFT SCHUMMER FEINSTEIN ETC.......They, together with a dark and depraved entity like SOROS and conspiring with media like CNN, are destroying an American Civil Society that loves LIBERTY AND PROGRESS in order to subjugate it, controlling it by means of ELECTORAL FRAUD and MASIVE CORRUPTION trying to impose a SOCIAL AND POLITICAL DOCTRINE OF NAZISM AND STALINISM INSPIRATION.THE PEOPLE OF AMERICA KNOWS THAT THE GREAT PRESIDENT DONALD TRUMP CAN SAVE USA AND DE DEMOCRATIC CIVILISATION. MAGA FOR EVER...!!!",20201219002741.0,b032ba05e75e4843b6619e18dbc46974,,False,18.0,JUANMORALISTA,,0.7391941,workload1_entailment,c301ebc4d8664baaa3dc0c3a4252dfdf,1.0
776cf19b05b44a3abd0c3d7db2edc7c3,6,The KRAKEN has been released. The EVIDENCE is mounting. More & more people are ACCEPTING the evidence. Trump's GOT THIS!!! :) winning :),20201202184620.0,dbb4755487df48419e5fa6873072562b,,False,106.0,EagleEye2,,0.687918,workload1_entailment,776cf19b05b44a3abd0c3d7db2edc7c3,2.0
9596f508c2064a7ea97d49fa69704620,6,Trump is showing leadership in the midst of this pandemic and his critics can’t stand it! #coronavirus #trump2020 #teamtrump,20200313001605.0,cb6ca631fa084725af68ffcab4575767,,False,88.0,Dougwead,,0.40196165,workload1_entailment,9596f508c2064a7ea97d49fa69704620,2.0
69ae291342fd4ad9bdf30b4ac309737d,6,"TRUMP VICTORY! SUPREME COURT gives Trump decisive victory: ruling rejected asylum seekers have NO right to object in court. (Hamas-Linked CAIR is LOSING their minds!) The 7-2 decision today ruled that those who fail their initial asylum screenings will be eligible for “expedited removal,” essentially allowing the administration to immediately deport them without allowing them to make a case in front of a federal judge.",20200626041014.0,cdff1e82aaaa4ec0ac15c078a8ac305c,,False,122.0,Amymek,,0.33415276,workload1_entailment,69ae291342fd4ad9bdf30b4ac309737d,1.0
becf087baf7b46efb09851731cbef8d1,6,"I’m here again with the last Trains today Patriots. These are exciting Trains, & will be the first time I post our New Conductor🚂 @Blondies45 Her trains are truly great with lots of Patriots! #BlondiesTrains are full! Let’s give a Very Warm Welcome with a Patriot Cheer 📣 for joining in & Uniting is #BlondiesTrain22 so hop aboard & meet the Great Patriots she has for us. FOLLOW ALL, UPVOTE, AND ECHO! Join me in giving our lovely new Conductor🚂 @Blondies45 our best welcoming HUGS❤️🌷 for working so hard⭐ 🇺🇸 Please do not forget to FOLLOW her & if you want notifications please ring the bell.🔔 Please Stand as one with @Blondies45 as #StrongPatriots to #Pray4TrumpsLegalTeam & fight like hell to #KeepOurFreedom & #FlipTheVote because #WeWILLPrevail & #TrumpWillRemainPresident It’s time #StandAsOne and give ‘em HELL! Enjoy the Ride! #BlondiesTrains #cd9tc #StopTheSteal #RELEASETHEKRAKEN #GodBlessAmerica Patriots.Next",20201121231115.0,760679265417473cac707531178a7e74,,False,86.0,Stand4America,,0.33133128,workload1_entailment,becf087baf7b46efb09851731cbef8d1,1.0
0d36fd4084c64495b64ad950da2f61ae,5,I'm with you 💯% on the confusion part these mercenaries orchestrated by the Democratic party of corruption and funded by soros are creating chaos and havoc NOTICE ALL THESE STATES RUN BY 🏃‍♂️ democrats will keep looting burning and murdering anyone they don't care what your age is what your religion is nor what race you are certainly not your political party is they're attacking Governor and mayors who stood by and let them destroy their own neighborhoods some of the businesses were black businesses killing babies and so many black on black murders in Chicago THESE MERCENARIES WILL NOT STOP UNTIL THE MONEY STOPS IT'S TIME TO GET RID OF THE CANCEROUS DEMOCRATIC PARTY OF CORRUPTION VOTE them out VOTE TRUMP PRESIDENT VOTE RED 🗳 WAVE SAVE AMERICA 🇺🇸 FROM SOCIALISTS COMMUNUNIST MUSLIM DICTATORSHIP ☪️ DON'T GET COMPLACENT GET OUT AND VOTE 🗳 DON'T GIVE INTO DIRTY MONEY TRUMP DOESN'T TAKE DIRTY MONEY DONATIONS,20200924193951.0,12feefacc6af4fe4a726da445e90bb21,,False,4.0,wallace09,,0.7995596,workload1_entailment,,
7dabd40ea6b64500a5d31eefb1c72227,5,WE ARE A CONSTITUTIONAL REPUBLICNot a Dominion Rigged BANANA REPUBLIC!!!End the Coup.ALGORITHM Shaving is for BANANA REPUBLICS. #declaremartiallawnow emartiallawnow ▪︎▪︎▪︎SOUND THE TRUMPETS!PRESIDENT Trump won by a Landslide!@TommyRobinson @linwood @KTHopkins @candace @SheriffClarke @drshiva @X@X22ReportOfficial portOfficial,20201213183635.0,e11890c2ffc348df9cb703651a3cc9c0,,False,19.0,LibertyElaine,,0.38736278,workload1_entailment,7dabd40ea6b64500a5d31eefb1c72227,1.0
12b72d50ba5241efa9aba90a6bf782c8,5,#voteredtosaveamerica #trump2020 #spamthetruth #voterepublican #wwg1wga,20200821212613.0,48c9e4ddea1f425495fb8360cd99188c,,False,81.0,Barberoso,,0.66189533,workload1_entailment,12b72d50ba5241efa9aba90a6bf782c8,3.0
592e7718fdca4ec2bd4f31ee1e8d2a49,4,FIGHT FOR TRUMP!,20201219170502.0,b1eb077d092d4c17b11e6b5cb7c9bc45,,False,41.0,ThePatriotHammer,,0.49053466,workload1_entailment,,
2f6eff23c529460fa64a24b737f486d4,4,This is Trumptastic!!!♥️💪🇺🇸,20200712163041.0,d57c9300bfb3452c8757937a23ffa489,,False,90.0,Jjcrenza,,0.33130074,workload1_entailment,,
f4212b5aeee54488b5c0b84c20759e13,4,#trumpwon,20201206071730.0,11caffddf11b4439aa2b5a412f93f1f4,,False,23.0,Mishellespry,,0.5410308,workload1_entailment,f4212b5aeee54488b5c0b84c20759e13,2.0
097421d9a67c4ed6be3eea9ae5cee794,4,Trump card,20201124002841.0,c1c2a724d84d45cb8930945d20725e2e,,False,30.0,Michaelhouser7213,,0.61130667,workload1_entailment,097421d9a67c4ed6be3eea9ae5cee794,2.0
5ce940c71e354c64ba8c84ce9f8401de,4,#MAGA all day everyday! Never give up Patriots! #trump2020,20201109033603.0,05a97fe5e7be450db6f9c744a0d8d3aa,,False,132.0,rickyrebelrocks,,0.300564,workload1_entailment,,
a005104adb0a46ada8b71ba2150216c8,4,My plank backs Trump 2020! 🇺🇸🇺🇸🇺🇸,20190804053916.0,c06b9b50180144919f3ca0993c1f57d0,,False,1.0,Ivystrings,,0.39826965,workload1_entailment,,
8c08aa1fe62e4d3da78030ab5deff47c,4,#Trump #patriot #Patriots #iii #MAGA2020 #KAG2020 #VoteRedToSaveAmerica #MAGA #KAG #SupportOurPresident #potus #potus45 #Trump2020 #VoteRed #TrumpTrain2020 #WWG1WGA #MAGA2KAG #TRUMP2020LANDSLIDE  #TakeBackTheHouse #q #IStandWithTrump #QAnon #QArmy #NRA #usa #veterans #oathkeepers #bikersfortrump #copsfortrump #supportthe2nd #savethe2nd #secondamendment #landofthefree #constitution #livefreeordie #gunssavelives #2ndamendment #2ashallnotbeinfringed #patriotsunited #concealcarry #gunsofparler #civilwar2 #unitedwestand #wakeupamerica #JUSTICEISCOMING #IMPEACHMENT #DEPLORABLES #PRESIDENTTRUMP #USA #1a #2a #uscca #Ar15 #IMMIGRATIONFRAUD #PATRIOTSAWAKENED #TRUMP2020 #USA #KEEPAMERICAGREAT #FAKEIMPEACHMENT #IMPEACHMENTHOAX #FISA #LOCKTHEMUP #UKRAINEHOAX #truthwillsetyoufree #WeThePeople #FAKENEWS #patriots #america #truth #USA #keepamericagreat #conservatives #liberty #backtheblue #police #policefortrump #jfk #jfkjr,20201103034322.0,674fdf3db68541c484d073e90387234c,,False,113.0,MacPrivilege,,0.33460948,workload1_entailment,8c08aa1fe62e4d3da78030ab5deff47c,1.0
920e3a82f51b4183a910d2ee86a05bc4,4,#trumpwon,20201201195321.0,11caffddf11b4439aa2b5a412f93f1f4,,False,53.0,Mishellespry,,0.54103214,workload1_entailment,,
a8b02f9feee04372b15f10be1903f5a8,4,TRUMP 2020 MOTHER FUCKERS 👍👍✊✊👏👏💖💖,20200802221019.0,df38da7143a742e2ac019d091a9d3d30,,False,13.0,EelHk2017,,0.36332795,workload1_entailment,a8b02f9feee04372b15f10be1903f5a8,1.0
1e81958aadae49cd8ae77d7c52929e7d,4,"YUP BILL GATES, SINCE YOU DEFEND CHINA SO MUCH YOU OUGHT TO MOVE THERE AND SEE WHAT KIND OF FREEDOMS YOU ""CRITICIZING"" THEIR PRESIDENT. YOU RICH F**KS DON'T UNDERSTAND THAT YOUR MONEY DOESN'T BUY RESPECT. #FIGHTFORTRUMP #TRUMP2020 #MAGA #AMERICAFIRST #STOPTHESTEAL #LIVEFREEORDIE ECHO ECHO ECHO #WWG1WGA #WETHEPEOPLE WINNING WINNING WINNING",20201228180015.0,4e274e8159f04a1294dd28c0c4a219e0,,False,8.0,BGY13,,0.32762563,workload1_entailment,,
05f2cdd75f0c419e9f2497af0c1dfe3b,4,#Trump #patriot #Patriots #iii #MAGA2020 #KAG2020 #VoteRedToSaveAmerica #MAGA #KAG #SupportOurPresident #potus #potus45 #Trump2020 #VoteRed #TrumpTrain2020 #WWG1WGA #MAGA2KAG #TRUMP2020LANDSLIDE  #TakeBackTheHouse #q #IStandWithTrump #QAnon #QArmy #NRA #usa #veterans #oathkeepers #bikersfortrump #copsfortrump #supportthe2nd #savethe2nd #secondamendment #landofthefree #constitution #livefreeordie #gunssavelives #2ndamendment #2ashallnotbeinfringed #patriotsunited #concealcarry #gunsofparler #civilwar2 #unitedwestand #wakeupamerica #JUSTICEISCOMING #IMPEACHMENT #DEPLORABLES #PRESIDENTTRUMP #USA #1a #2a #uscca #Ar15 #IMMIGRATIONFRAUD #PATRIOTSAWAKENED #TRUMP2020 #USA #KEEPAMERICAGREAT #FAKEIMPEACHMENT #IMPEACHMENTHOAX #FISA #LOCKTHEMUP #UKRAINEHOAX #truthwillsetyoufree #WeThePeople #FAKENEWS #patriots #america #truth #USA #keepamericagreat #conservatives #liberty #backtheblue #police #policefortrump #jfk #jfkjr,20201108122506.0,674fdf3db68541c484d073e90387234c,,False,27.0,MacPrivilege,,0.33460948,workload1_entailment,05f2cdd75f0c419e9f2497af0c1dfe3b,1.0
720b306169af4cbba26e2a268dc8769f,3,"The ONLY way We The People can participate in government, the ONLY voice We The People have, the ONLY relevance We The People can exert is OUR VOTE! For the Democrats and Soros to blatantly subvert the election, gag the voice of We The People, Is nothing more than a poorly veiled overthrow of the country, tantamount to WAR! When the Pravda media becomes openly conspiratorial it now becomes not just a putsch but sedition and insurrection! The will of We The People has become muted, our only means of participation has been used as the tool of sedition. We The People have been left with only one recourse, to physically exercise our constitutional right to take back out Republic. Pennsylvania has fallen by treachery There is very little doubt of the outcome. I will not live in another socialist regime, Harris will be Obama on Marxist steroids. Bless President Trump. he was betrayed, not by We The People, but the government. They must be dealt with Sic Semper Tyrannis! Hang them all!",20201107032247.0,76a050fd82a54209aa8e05eb471ea595,,False,0.0,DocBurnett,,0.32327095,workload1_entailment,,
6e55044e45ed4ba7971033d35fe3d58a,3,#TRUMP2020Landslide ! Do your part...,20200721225610.0,8634b0d100aa4d21845df872f559b4b1,,False,19.0,conservativeKaren,,0.41007954,workload1_entailment,6e55044e45ed4ba7971033d35fe3d58a,1.0
c0a5ed97ad55451cbf5462a259237351,3,Winning with Trump,20200819215215.0,733678e8ece545d9a3786494fb5f11ea,,False,2.0,ConcernedCitizen247,,0.5482143,workload1_entailment,c0a5ed97ad55451cbf5462a259237351,1.0
